Date, Time ,Gear Id,Boat Name,Trip Start ,Trip end,Mesh Size (mm),Mesh Type,Fishing Zone,Haul time (min),Depth (fa),Vessel length (ft),Motorised,Engine (hp),ID, Genus , Species ,Total Length, Std l ,length at gill,Body depth,Weight (g),Category,Total Catch (kg),Total catch (g)
02-02-2018,morning,GN06,Yashodha,01:00:00,07:00:00,41,mixed,pelagic,20,8,24,yes,8,,Sardinella,longiceps,16.2,13.4,3.7,3.4,30,Target Catch,225,225000
02-02-2018,morning,GN06,Yashodha,01:00:00,07:00:00,41,mixed,pelagic,20,8,24,yes,8,,Sardinella,longiceps,17.9,14.5,4,4.1,33,Target Catch,225,225000
02-02-2018,morning,GN06,Yashodha,01:00:00,07:00:00,41,mixed,pelagic,20,8,24,yes,8,,Sardinella,longiceps,19.6,16.4,4.6,4.9,36,Target Catch,225,225000
02-02-2018,morning,GN06,Yashodha,01:00:00,07:00:00,41,mixed,pelagic,20,8,24,yes,8,,Sardinella,longiceps,18.3,15.3,4.3,4.7,34,Target Catch,225,225000
02-02-2018,morning,GN06,Yashodha,01:00:00,07:00:00,41,mixed,pelagic,20,8,24,yes,8,,Sardinella,longiceps,16.1,13.5,3.9,4.3,29,Target Catch,225,225000
02-02-2018,morning,GN06,Yashodha,01:00:00,07:00:00,41,mixed,pelagic,20,8,24,yes,8,,Sardinella,longiceps,18,16.7,4.3,4.7,33,Target Catch,225,225000
02-02-2018,morning,GN06,Yashodha,01:00:00,07:00:00,41,mixed,pelagic,20,8,24,yes,8,,Sardinella,longiceps,18.4,15.2,4.7,4.7,34,Target Catch,225,225000
02-02-2018,morning,GN06,Yashodha,01:00:00,07:00:00,41,mixed,pelagic,20,8,24,yes,8,,Sardinella,longiceps,17,14,4.5,4.5,31,Target Catch,225,225000
02-02-2018,morning,GN06,Yashodha,01:00:00,07:00:00,41,mixed,pelagic,20,8,24,yes,8,,Sardinella,longiceps,20.3,16.6,4.7,4.7,37,Target Catch,225,225000
02-02-2018,morning,GN06,Yashodha,01:00:00,07:00:00,41,mixed,pelagic,20,8,24,yes,8,,Sardinella,longiceps,19.6,16.4,4.6,5,36,Target Catch,225,225000
02-02-2018,morning,GN06,Yashodha,01:00:00,07:00:00,41,mixed,pelagic,20,8,24,yes,8,,Sardinella,longiceps,18.2,15.1,4.2,4.4,33,Target Catch,225,225000
02-02-2018,morning,GN06,Yashodha,01:00:00,07:00:00,41,mixed,pelagic,20,8,24,yes,8,,Scombromorous,,27.6,22.9,5,5.6,111,Bycatch,225,225000
02-02-2018,morning,GN06,Yashodha,01:00:00,07:00:00,41,mixed,pelagic,20,8,24,yes,8,,Scombromorous,,25,20.5,4.2,5.1,78,Bycatch,225,225000
02-02-2018,morning,GN06,Yashodha,01:00:00,07:00:00,41,mixed,pelagic,20,8,24,yes,8,,Scombromorous,,26.4,21.4,5.6,5.5,93,Bycatch,225,225000
02-02-2018,morning,GN06,Yashodha,01:00:00,07:00:00,41,mixed,pelagic,20,8,24,yes,8,,Rastrelliger,kanagurta,16.9,14,4.1,4.6,41,Bycatch,225,225000
02-02-2018,morning,GN06,Yashodha,01:00:00,07:00:00,41,mixed,pelagic,20,8,24,yes,8,,Rastrelliger,kanagurta,16.3,13.4,3.4,4.5,40,Bycatch,225,225000
02-02-2018,morning,GN06,Yashodha,01:00:00,07:00:00,41,mixed,pelagic,20,8,24,yes,8,,Scombromorous,,20.2,17.3,3.9,4.3,46,Bycatch,225,225000
02-02-2018,morning,GN06,Yashodha,01:00:00,07:00:00,41,mixed,pelagic,20,8,24,yes,8,,Alepes,djedaba,14,10.3,3.6,4,18,Bycatch,225,225000
02-02-2018,morning,GN06,Yashodha,01:00:00,07:00:00,41,mixed,pelagic,20,8,24,yes,8,,Rastrelliger,kanagurta,19.3,16,5.1,5.2,75,Bycatch,225,225000
02-02-2018,morning,GN06,Yashodha,01:00:00,07:00:00,41,mixed,pelagic,20,8,24,yes,8,,Sardinella,longiceps,19,16.1,4.5,4.7,35,Target Catch,225,225000
02-02-2018,morning,GN06,Yashodha,01:00:00,07:00:00,41,mixed,pelagic,20,8,24,yes,8,,Sardinella,longiceps,16.5,13.3,3.9,4,30,Target Catch,225,225000
02-02-2018,morning,GN06,Yashodha,01:00:00,07:00:00,41,mixed,pelagic,20,8,24,yes,8,,Sardinella,longiceps,19.5,16.6,4.5,5.1,36,Target Catch,225,225000
02-02-2018,morning,GN06,Yashodha,01:00:00,07:00:00,41,mixed,pelagic,20,8,24,yes,8,,Sardinella,longiceps,18.5,15.1,4.5,4,34,Target Catch,225,225000
02-02-2018,morning,GN06,Yashodha,01:00:00,07:00:00,41,mixed,pelagic,20,8,24,yes,8,,Portunus,sanguinolentus,9.1,,,5.1,75,Bycatch,225,225000
02-02-2018,morning,GN06,Yashodha,01:00:00,07:00:00,41,mixed,pelagic,20,8,24,yes,8,,Sardinella,longiceps,17.5,14.4,4.1,4.3,32,Target Catch,225,225000
02-02-2018,morning,GN06,Yashodha,01:00:00,07:00:00,41,mixed,pelagic,20,8,24,yes,8,,Sardinella,longiceps,17.2,15.7,3.9,4.7,31,Target Catch,225,225000
02-02-2018,morning,GN06,Yashodha,01:00:00,07:00:00,41,mixed,pelagic,20,8,24,yes,8,,Sardinella,longiceps,17.2,15.2,4.3,4.4,31,Target Catch,225,225000
02-02-2018,morning,GN06,Yashodha,01:00:00,07:00:00,41,mixed,pelagic,20,8,24,yes,8,,Sardinella,longiceps,16.2,13.6,4.2,4.4,30,Target Catch,225,225000
02-02-2018,morning,GN06,Yashodha,01:00:00,07:00:00,41,mixed,pelagic,20,8,24,yes,8,,Sardinella,longiceps,16.2,13.6,4.2,4.4,30,Target Catch,225,225000
02-02-2018,morning,GN06,Yashodha,01:00:00,07:00:00,41,mixed,pelagic,20,8,24,yes,8,,Rastrelliger,kanagurta,17.1,14.3,4.5,5,,Bycatch,225,225000
02-02-2018,morning,GN06,Yashodha,01:00:00,07:00:00,41,mixed,pelagic,20,8,24,yes,8,,Thryssa,mystax,14.6,12.2,3.5,4.1,,Bycatch,225,225000
02-02-2018,morning,GN06,Yashodha,01:00:00,07:00:00,41,mixed,pelagic,20,8,24,yes,8,Stomatopod,,,15.2,11.2,,,13,Discard,225,225000
02-02-2018,morning,GN06,Yashodha,01:00:00,07:00:00,41,mixed,pelagic,20,8,24,yes,8,jelly fish,,,,,,,136,Discard,225,225000
02-02-2018,morning,GN06,Yashodha,01:00:00,07:00:00,41,mixed,pelagic,20,8,24,yes,8,,Rastrelliger,kanagurta,18.2,15,5.5,5.3,60,Bycatch,225,225000
02-02-2018,morning,GN06,Yashodha,01:00:00,07:00:00,41,mixed,pelagic,20,8,24,yes,8,,Sardinella,longiceps,18.2,15.1,4.3,5.1,33,Target Catch,225,225000
02-02-2018,morning,GN06,Yashodha,01:00:00,07:00:00,41,mixed,pelagic,20,8,24,yes,8,,Sardinella,longiceps,16.4,14,4.4,4.4,30,Target Catch,225,225000
02-02-2018,morning,GN06,Yashodha,01:00:00,07:00:00,41,mixed,pelagic,20,8,24,yes,8,,Sardinella,longiceps,17.1,14.6,4.4,4.6,31,Target Catch,225,225000
02-02-2018,morning,GN06,Yashodha,01:00:00,07:00:00,41,mixed,pelagic,20,8,24,yes,8,,Sardinella,longiceps,16.4,14.8,4.3,4.5,30,Target Catch,225,225000
02-02-2018,morning,GN06,Yashodha,01:00:00,07:00:00,41,mixed,pelagic,20,8,24,yes,8,,Sardinella,longiceps,16.9,14.3,3.8,4.2,31,Target Catch,225,225000
02-02-2018,morning,GN06,Yashodha,01:00:00,07:00:00,41,mixed,pelagic,20,8,24,yes,8,,Sardinella,longiceps,18.6,15,4.6,4.7,34,Target Catch,225,225000
02-02-2018,morning,GN06,Yashodha,01:00:00,07:00:00,41,mixed,pelagic,20,8,24,yes,8,,Sardinella,longiceps,16.9,13,4.5,4.6,31,Target Catch,225,225000
02-02-2018,morning,GN06,Yashodha,01:00:00,07:00:00,41,mixed,pelagic,20,8,24,yes,8,,Hydrophis,schistosus,74.6,,,,245,Discard,225,225000
02-02-2018,morning,GN06,Yashodha,01:00:00,07:00:00,41,mixed,pelagic,20,8,24,yes,8,,Hydrophis,schistosus,91.4,,,,455,Discard,225,225000
02-02-2018,morning,GN06,Yashodha,01:00:00,07:00:00,41,mixed,pelagic,20,8,24,yes,8,,Hydrophis,schistosus,67.5,,,,215,Discard,225,225000
02-02-2018,morning,GN06,Yashodha,01:00:00,07:00:00,41,mixed,pelagic,20,8,24,yes,8,,Sardinella,longiceps,17.3,14.2,4.1,4.2,32,Target Catch,225,225000
03-02-2018,morning,GN07,Shantadurga,04:00:00,07:00:00,36,mixed,pelagic,45,8,24,yes,8,,Epinephelus,diacanthus,13.1,10.7,4.1,3.8,25,Discard,315,315000
03-02-2018,morning,GN07,Shantadurga,04:00:00,07:00:00,36,mixed,pelagic,45,8,24,yes,8,,Epinephelus,diacanthus,15.4,12.2,4.9,4.5,37,Discard,315,315000
03-02-2018,morning,GN07,Shantadurga,04:00:00,07:00:00,36,mixed,pelagic,45,8,24,yes,8,,Sardinella,longiceps,19,15.7,4.1,4.7,35,Target Catch,315,315000
03-02-2018,morning,GN07,Shantadurga,04:00:00,07:00:00,36,mixed,pelagic,45,8,24,yes,8,,Sardinella,longiceps,18.5,15.8,4.5,4.6,34,Target Catch,315,315000
03-02-2018,morning,GN07,Shantadurga,04:00:00,07:00:00,36,mixed,pelagic,45,8,24,yes,8,,Thryssa,mystax,17.5,15.8,4.1,4.7,42,Discard,315,315000
03-02-2018,morning,GN07,Shantadurga,04:00:00,07:00:00,36,mixed,pelagic,45,8,24,yes,8,,Sardinella,longiceps,19.5,16.1,4.6,4.5,36,Target Catch,315,315000
03-02-2018,morning,GN07,Shantadurga,04:00:00,07:00:00,36,mixed,pelagic,45,8,24,yes,8,,Sardinella,longiceps,18.6,15.7,4.5,4.5,34,Target Catch,315,315000
03-02-2018,morning,GN07,Shantadurga,04:00:00,07:00:00,36,mixed,pelagic,45,8,24,yes,8,,Leiognathus,daura,9.7,7,3.2,3.9,11,Discard,315,315000
03-02-2018,morning,GN07,Shantadurga,04:00:00,07:00:00,36,mixed,pelagic,45,8,24,yes,8,,Leiognathus,daura,9.4,7.2,2.9,3.9,11,Discard,315,315000
03-02-2018,morning,GN07,Shantadurga,04:00:00,07:00:00,36,mixed,pelagic,45,8,24,yes,8,,Sardinella,longiceps,19.1,16.1,4.4,5.1,35,Target Catch,315,315000
03-02-2018,morning,GN07,Shantadurga,04:00:00,07:00:00,36,mixed,pelagic,45,8,24,yes,8,,Sardinella,longiceps,18.3,15.9,4.6,4.9,34,Target Catch,315,315000
03-02-2018,morning,GN07,Shantadurga,04:00:00,07:00:00,36,mixed,pelagic,45,8,24,yes,8,,Sardinella,longiceps,19.3,16,4.9,5.1,35,Target Catch,315,315000
03-02-2018,morning,GN07,Shantadurga,04:00:00,07:00:00,36,mixed,pelagic,45,8,24,yes,8,,Sardinella,longiceps,17.1,14.3,4.5,4.5,31,Target Catch,315,315000
03-02-2018,morning,GN07,Shantadurga,04:00:00,07:00:00,36,mixed,pelagic,45,8,24,yes,8,,Sardinella,longiceps,19.6,16.4,4.7,5.1,36,Target Catch,315,315000
03-02-2018,morning,GN07,Shantadurga,04:00:00,07:00:00,36,mixed,pelagic,45,8,24,yes,8,,Sardinella,longiceps,21.1,17.9,4.4,4.4,39,Target Catch,315,315000
03-02-2018,morning,GN07,Shantadurga,04:00:00,07:00:00,36,mixed,pelagic,45,8,24,yes,8,,Sardinella,longiceps,18.3,15.3,4.2,4.5,34,Target Catch,315,315000
03-02-2018,morning,GN07,Shantadurga,04:00:00,07:00:00,36,mixed,pelagic,45,8,24,yes,8,,Leiognathus,bindus,6.1,4.5,2.7,2.3,,Discard,315,315000
03-02-2018,morning,GN07,Shantadurga,04:00:00,07:00:00,36,mixed,pelagic,45,8,24,yes,8,,Epinephelus,diacanthus,13.7,11.4,3.7,4.1,30,Discard,315,315000
03-02-2018,morning,GN07,Shantadurga,04:00:00,07:00:00,36,mixed,pelagic,45,8,24,yes,8,,Sardinella,longiceps,17.6,14.7,4.1,4.5,32,Target Catch,315,315000
03-02-2018,morning,GN07,Shantadurga,04:00:00,07:00:00,36,mixed,pelagic,45,8,24,yes,8,,Sardinella,longiceps,18.7,16,4.5,4.8,34,Target Catch,315,315000
03-02-2018,morning,GN07,Shantadurga,04:00:00,07:00:00,36,mixed,pelagic,45,8,24,yes,8,,Sardinella,longiceps,18.2,15.2,4.5,4.6,33,Target Catch,315,315000
03-02-2018,morning,GN07,Shantadurga,04:00:00,07:00:00,36,mixed,pelagic,45,8,24,yes,8,,Sardinella,longiceps,18.6,15.4,4.5,4.5,34,Target Catch,315,315000
03-02-2018,morning,GN07,Shantadurga,04:00:00,07:00:00,36,mixed,pelagic,45,8,24,yes,8,,Sardinella,longiceps,19.2,16.5,4.3,4.6,35,Target Catch,315,315000
03-02-2018,morning,GN07,Shantadurga,04:00:00,07:00:00,36,mixed,pelagic,45,8,24,yes,8,,Epinephelus,diacanthus,15.9,14,4.9,4.9,52,Discard,315,315000
03-02-2018,morning,GN07,Shantadurga,04:00:00,07:00:00,36,mixed,pelagic,45,8,24,yes,8,,Epinephelus,diacanthus,13.2,11.1,4.5,4.3,34,Discard,315,315000
03-02-2018,morning,GN07,Shantadurga,04:00:00,07:00:00,36,mixed,pelagic,45,8,24,yes,8,,Epinephelus,diacanthus,14.9,12.3,4.5,4.3,38,Discard,315,315000
03-02-2018,morning,GN07,Shantadurga,04:00:00,07:00:00,36,mixed,pelagic,45,8,24,yes,8,,Sardinella,longiceps,13.2,15.2,4.3,4.6,24,Target Catch,315,315000
03-02-2018,morning,GN07,Shantadurga,04:00:00,07:00:00,36,mixed,pelagic,45,8,24,yes,8,,Sardinella,longiceps,19,16.3,4,4.4,35,Target Catch,315,315000
03-02-2018,morning,GN07,Shantadurga,04:00:00,07:00:00,36,mixed,pelagic,45,8,24,yes,8,,Sardinella,longiceps,19.5,16.3,4.3,5.1,36,Target Catch,315,315000
03-02-2018,morning,GN07,Shantadurga,04:00:00,07:00:00,36,mixed,pelagic,45,8,24,yes,8,,Sardinella,longiceps,18.2,14.7,4.1,5,33,Target Catch,315,315000
03-02-2018,morning,GN07,Shantadurga,04:00:00,07:00:00,36,mixed,pelagic,45,8,24,yes,8,,Sardinella,longiceps,18.5,15.3,4.5,4.7,34,Target Catch,315,315000
03-02-2018,morning,GN07,Shantadurga,04:00:00,07:00:00,36,mixed,pelagic,45,8,24,yes,8,,Sardinella,longiceps,18.2,15.2,4.4,4.6,33,Target Catch,315,315000
03-02-2018,morning,GN07,Shantadurga,04:00:00,07:00:00,36,mixed,pelagic,45,8,24,yes,8,,Sardinella,longiceps,18.7,15.6,4.4,4.4,34,Target Catch,315,315000
03-02-2018,morning,GN07,Shantadurga,04:00:00,07:00:00,36,mixed,pelagic,45,8,24,yes,8,,Sardinella,longiceps,18.3,15.6,4.1,4.2,34,Target Catch,315,315000
03-02-2018,morning,GN07,Shantadurga,04:00:00,07:00:00,36,mixed,pelagic,45,8,24,yes,8,,Sardinella,longiceps,20.1,17.4,4.2,5.1,37,Target Catch,315,315000
03-02-2018,morning,GN07,Shantadurga,04:00:00,07:00:00,36,mixed,pelagic,45,8,24,yes,8,,Sardinella,longiceps,19.2,16.5,4.3,4.6,35,Target Catch,315,315000
03-02-2018,morning,GN07,Shantadurga,04:00:00,07:00:00,36,mixed,pelagic,45,8,24,yes,8,,Sardinella,longiceps,16.9,14.4,4.1,4.1,31,Target Catch,315,315000
03-02-2018,morning,GN07,Shantadurga,04:00:00,07:00:00,36,mixed,pelagic,45,8,24,yes,8,,Sardinella,longiceps,18.2,15,4.2,4.5,33,Target Catch,315,315000
03-02-2018,morning,GN07,Shantadurga,04:00:00,07:00:00,36,mixed,pelagic,45,8,24,yes,8,,Sardinella,longiceps,18.6,15.5,4.2,4.4,34,Target Catch,315,315000
03-02-2018,morning,GN07,Shantadurga,04:00:00,07:00:00,36,mixed,pelagic,45,8,24,yes,8,,Sardinella,longiceps,18.3,15.2,4.2,4.9,34,Target Catch,315,315000
03-02-2018,morning,GN07,Shantadurga,04:00:00,07:00:00,36,mixed,pelagic,45,8,24,yes,8,,Sardinella,longiceps,18.1,16.2,4.4,4.7,33,Target Catch,315,315000
03-02-2018,morning,GN07,Shantadurga,04:00:00,07:00:00,36,mixed,pelagic,45,8,24,yes,8,,Sardinella,longiceps,18.2,15.5,4.5,4.4,33,Target Catch,315,315000
03-02-2018,morning,GN07,Shantadurga,04:00:00,07:00:00,36,mixed,pelagic,45,8,24,yes,8,,Sardinella,longiceps,19.7,16,4.4,4.6,36,Target Catch,315,315000
03-02-2018,morning,GN07,Shantadurga,04:00:00,07:00:00,36,mixed,pelagic,45,8,24,yes,8,,Sphyraena,jello,24.2,20.3,2.9,3.7,,Bycatch,315,315000
03-02-2018,morning,GN07,Shantadurga,04:00:00,07:00:00,36,mixed,pelagic,45,8,24,yes,8,,Sardinella,longiceps,19.6,16.5,4.4,4.6,36,Target Catch,315,315000
03-02-2018,morning,GN07,Shantadurga,04:00:00,07:00:00,36,mixed,pelagic,45,8,24,yes,8,,Sardinella,longiceps,18.8,16.2,4.2,4.5,34,Target Catch,315,315000
03-02-2018,morning,GN07,Shantadurga,04:00:00,07:00:00,36,mixed,pelagic,45,8,24,yes,8,,Sardinella,longiceps,20.2,17.1,4.3,4.3,37,Target Catch,315,315000
03-02-2018,morning,GN07,Shantadurga,04:00:00,07:00:00,36,mixed,pelagic,45,8,24,yes,8,jelly fish,,,,,,,202,Discard,315,315000
03-02-2018,morning,GN07,Shantadurga,04:00:00,07:00:00,36,mixed,pelagic,45,8,24,yes,8,,Sardinella,longiceps,18.5,15.1,4.2,4.8,34,Target Catch,315,315000
03-02-2018,morning,GN07,Shantadurga,04:00:00,07:00:00,36,mixed,pelagic,45,8,24,yes,8,,Sardinella,longiceps,17.8,15.1,4.1,4.5,33,Target Catch,315,315000
03-02-2018,morning,GN07,Shantadurga,04:00:00,07:00:00,36,mixed,pelagic,45,8,24,yes,8,,Sardinella,longiceps,18.5,16.1,4.5,4.7,34,Target Catch,315,315000
03-02-2018,morning,GN07,Shantadurga,04:00:00,07:00:00,36,mixed,pelagic,45,8,24,yes,8,,Sardinella,longiceps,18.9,16.2,4.4,4.8,35,Target Catch,315,315000
03-02-2018,morning,GN07,Shantadurga,04:00:00,07:00:00,36,mixed,pelagic,45,8,24,yes,8,,Rastrelliger,kanagurta,17.2,14.3,4.4,4.9,40,Bycatch,315,315000
03-02-2018,morning,GN07,Shantadurga,04:00:00,07:00:00,36,mixed,pelagic,45,8,24,yes,8,,Sardinella,longiceps,17.7,14.9,4.2,4.2,32,Target Catch,315,315000
03-02-2018,morning,GN07,Shantadurga,04:00:00,07:00:00,36,mixed,pelagic,45,8,24,yes,8,,Sardinella,longiceps,19.2,16,4.2,4.2,35,Target Catch,315,315000
03-02-2018,morning,GN07,Shantadurga,04:00:00,07:00:00,36,mixed,pelagic,45,8,24,yes,8,,Sardinella,longiceps,16.2,13.4,4.4,4.4,30,Target Catch,315,315000
03-02-2018,morning,GN07,Shantadurga,04:00:00,07:00:00,36,mixed,pelagic,45,8,24,yes,8,,Rastrelliger,kanagurta,16.2,13.4,4.4,4.4,40,Bycatch,315,315000
03-02-2018,morning,GN07,Shantadurga,04:00:00,07:00:00,36,mixed,pelagic,45,8,24,yes,8,,Rastrelliger,kanagurta,15.3,13.2,3.4,4.5,39,Bycatch,315,315000
03-02-2018,morning,GN07,Shantadurga,04:00:00,07:00:00,36,mixed,pelagic,45,8,24,yes,8,,Rastrelliger,kanagurta,16.4,13.3,4.1,4.4,44,Bycatch,315,315000
03-02-2018,morning,GN07,Shantadurga,04:00:00,07:00:00,36,mixed,pelagic,45,8,24,yes,8,,Scombromorous,,25.7,21.2,4.5,5.5,86,Bycatch,315,315000
03-02-2018,morning,GN07,Shantadurga,04:00:00,07:00:00,36,mixed,pelagic,45,8,24,yes,8,,Scombromorous,,28.9,23.5,5.3,5.8,125,Bycatch,315,315000
03-02-2018,morning,GN07,Shantadurga,04:00:00,07:00:00,36,mixed,pelagic,45,8,24,yes,8,,Rastrelliger,kanagurta,16.6,14.4,4.1,4.6,46,Bycatch,315,315000
03-02-2018,morning,GN07,Shantadurga,04:00:00,07:00:00,36,mixed,pelagic,45,8,24,yes,8,,Uroteuthis,duvacelii,,,,,74,Bycatch,315,315000
03-02-2018,morning,GN07,Shantadurga,04:00:00,07:00:00,36,mixed,pelagic,45,8,24,yes,8,,Sardinella,longiceps,20.4,17.4,4.6,4.9,37,Target Catch,315,315000
03-02-2018,morning,GN07,Shantadurga,04:00:00,07:00:00,36,mixed,pelagic,45,8,24,yes,8,,Sardinella,longiceps,17.9,15.2,4.3,4.5,33,Target Catch,315,315000
03-02-2018,morning,GN07,Shantadurga,04:00:00,07:00:00,36,mixed,pelagic,45,8,24,yes,8,,Sardinella,longiceps,19.2,16.6,4.6,4.3,35,Target Catch,315,315000
03-02-2018,morning,GN07,Shantadurga,04:00:00,07:00:00,36,mixed,pelagic,45,8,24,yes,8,,Sardinella,longiceps,20.9,16.6,4.5,4.7,38,Target Catch,315,315000
03-02-2018,morning,GN07,Shantadurga,04:00:00,07:00:00,36,mixed,pelagic,45,8,24,yes,8,,Sardinella,longiceps,17.3,14.6,4,4.5,32,Target Catch,315,315000
03-02-2018,morning,GN07,Shantadurga,04:00:00,07:00:00,36,mixed,pelagic,45,8,24,yes,8,,Sardinella,longiceps,19.2,16,4.5,4.5,35,Target Catch,315,315000
04-02-2018,morning,GN08,Jalwanti,01:00:00,06:00:00,38,mixed,pelagic,120,7,24,yes,9.9,,Sardinella,longiceps,18.6,15.6,4.4,4.3,34,Target Catch,50,50000
04-02-2018,morning,GN08,Jalwanti,01:00:00,06:00:00,38,mixed,pelagic,120,7,24,yes,9.9,,Sardinella,longiceps,18.4,15.3,4.3,4.3,34,Target Catch,50,50000
04-02-2018,morning,GN08,Jalwanti,01:00:00,06:00:00,38,mixed,pelagic,120,7,24,yes,9.9,,Rastrelliger,kanagurta,19.3,16.4,5.4,6,83,Bycatch,50,50000
04-02-2018,morning,GN08,Jalwanti,01:00:00,06:00:00,38,mixed,pelagic,120,7,24,yes,9.9,,Scombromorous,,25.1,20.5,4.6,5.3,82,Bycatch,50,50000
04-02-2018,morning,GN08,Jalwanti,01:00:00,06:00:00,38,mixed,pelagic,120,7,24,yes,9.9,,Scombromorous,,23.2,18.9,4.1,5,66,Bycatch,50,50000
04-02-2018,morning,GN08,Jalwanti,01:00:00,06:00:00,38,mixed,pelagic,120,7,24,yes,9.9,,Sardinella,longiceps,19.4,16.1,4.7,4.9,36,Target Catch,50,50000
04-02-2018,morning,GN08,Jalwanti,01:00:00,06:00:00,38,mixed,pelagic,120,7,24,yes,9.9,,Sardinella,longiceps,18.5,15.6,4.6,4.5,34,Target Catch,50,50000
04-02-2018,morning,GN08,Jalwanti,01:00:00,06:00:00,38,mixed,pelagic,120,7,24,yes,9.9,,Sardinella,longiceps,20.1,16.4,4.4,4.6,37,Target Catch,50,50000
04-02-2018,morning,GN08,Jalwanti,01:00:00,06:00:00,38,mixed,pelagic,120,7,24,yes,9.9,,Rastrelliger,kanagurta,19.4,16.2,4.9,5.2,,Bycatch,50,50000
04-02-2018,morning,GN08,Jalwanti,01:00:00,06:00:00,38,mixed,pelagic,120,7,24,yes,9.9,,Alepes,djedaba,14.5,11.3,4.3,4.5,26,Bycatch,50,50000
04-02-2018,morning,GN08,Jalwanti,01:00:00,06:00:00,38,mixed,pelagic,120,7,24,yes,9.9,,Alepes,djedaba,16.5,11.3,4.3,4.5,41,Bycatch,50,50000
04-02-2018,morning,GN08,Jalwanti,01:00:00,06:00:00,38,mixed,pelagic,120,7,24,yes,9.9,,Alepes,djedaba,16.4,12.2,4,5,39,Bycatch,50,50000
04-02-2018,morning,GN08,Jalwanti,01:00:00,06:00:00,38,mixed,pelagic,120,7,24,yes,9.9,,Alepes,djedaba,14.6,11.5,3.4,4.5,27,Bycatch,50,50000
04-02-2018,morning,GN08,Jalwanti,01:00:00,06:00:00,38,mixed,pelagic,120,7,24,yes,9.9,,Rastrelliger,kanagurta,15.1,12,3.7,4.2,29,Bycatch,50,50000
04-02-2018,morning,GN08,Jalwanti,01:00:00,06:00:00,38,mixed,pelagic,120,7,24,yes,9.9,,Sphyraena,jello,30.2,26,3.9,4.5,118,Bycatch,50,50000
04-02-2018,night,GN09,Ratnaprabha,18:00:00,21:30:00,36,mixed,pelagic,45,9,24,yes,8,,Sardinella,longiceps,18.5,15.6,4.7,4.6,34,Target Catch,12,12000
04-02-2018,night,GN09,Ratnaprabha,18:00:00,21:30:00,36,mixed,pelagic,45,9,24,yes,8,,Sardinella,longiceps,18,14.9,4,4.4,33,Target Catch,12,12000
04-02-2018,night,GN09,Ratnaprabha,18:00:00,21:30:00,36,mixed,pelagic,45,9,24,yes,8,,Sardinella,longiceps,18.9,15.8,4.5,4.7,35,Target Catch,12,12000
04-02-2018,night,GN09,Ratnaprabha,18:00:00,21:30:00,36,mixed,pelagic,45,9,24,yes,8,,Sardinella,longiceps,18.4,15.6,4.7,4.5,34,Target Catch,12,12000
04-02-2018,night,GN09,Ratnaprabha,18:00:00,21:30:00,36,mixed,pelagic,45,9,24,yes,8,,Sardinella,longiceps,19.5,16.2,4.6,5,36,Target Catch,12,12000
04-02-2018,night,GN09,Ratnaprabha,18:00:00,21:30:00,36,mixed,pelagic,45,9,24,yes,8,,Sardinella,longiceps,18.3,15.6,4.5,4.5,34,Target Catch,12,12000
04-02-2018,night,GN09,Ratnaprabha,18:00:00,21:30:00,36,mixed,pelagic,45,9,24,yes,8,,Scombromorous,,22.4,18.3,4.4,5,,Bycatch,12,12000
04-02-2018,night,GN09,Ratnaprabha,18:00:00,21:30:00,36,mixed,pelagic,45,9,24,yes,8,,Rastrelliger,kanagurta,15.4,13,3.9,4.2,,Bycatch,12,12000
04-02-2018,night,GN09,Ratnaprabha,18:00:00,21:30:00,36,mixed,pelagic,45,9,24,yes,8,,Lagocephalus,inermis,12.7,10.4,2.9,3.9,,Bycatch,12,12000
04-02-2018,night,GN09,Ratnaprabha,18:00:00,21:30:00,36,mixed,pelagic,45,9,24,yes,8,,Sardinella,longiceps,18.5,15.4,4.4,4.4,34,Target Catch,12,12000
04-02-2018,night,GN09,Ratnaprabha,18:00:00,21:30:00,36,mixed,pelagic,45,9,24,yes,8,,Megalapsis,cordyla,17.3,14.2,4.3,4.7,46,Bycatch,12,12000
04-02-2018,night,GN09,Ratnaprabha,18:00:00,21:30:00,36,mixed,pelagic,45,9,24,yes,8,,Megalapsis,cordyla,15.7,13,3.5,3.9,33,Bycatch,12,12000
04-02-2018,night,GN09,Ratnaprabha,18:00:00,21:30:00,36,mixed,pelagic,45,9,24,yes,8,,Megalapsis,cordyla,17.1,14.2,4.1,4.6,44,Bycatch,12,12000
04-02-2018,night,GN09,Ratnaprabha,18:00:00,21:30:00,36,mixed,pelagic,45,9,24,yes,8,,Megalapsis,cordyla,16.1,13.3,3.8,4.3,34,Bycatch,12,12000
04-02-2018,night,GN09,Ratnaprabha,18:00:00,21:30:00,36,mixed,pelagic,45,9,24,yes,8,,Megalapsis,cordyla,17,14,4.1,4.5,43,Bycatch,12,12000
04-02-2018,night,GN09,Ratnaprabha,18:00:00,21:30:00,36,mixed,pelagic,45,9,24,yes,8,,Megalapsis,cordyla,16.6,14.3,4.2,4.5,41,Bycatch,12,12000
04-02-2018,night,GN09,Ratnaprabha,18:00:00,21:30:00,36,mixed,pelagic,45,9,24,yes,8,,Megalapsis,cordyla,16.2,13.4,3.6,4.5,36,Bycatch,12,12000
