"","lon","lat","depth"
"17352",73.3229166666667,15.7520833333333,-50.7491035461426
"17353",73.3270833333333,15.7520833333333,-50.3504600524902
"17354",73.33125,15.7520833333333,-50.4081420898438
"17355",73.3354166666667,15.7520833333333,-50.4266624450684
"17356",73.3395833333333,15.7520833333333,-50.3025703430176
"17357",73.34375,15.7520833333333,-49.8925590515137
"17358",73.3479166666667,15.7520833333333,-49.2181777954102
"17359",73.3520833333333,15.7520833333333,-48.4629936218262
"17360",73.35625,15.7520833333333,-47.7354393005371
"17361",73.3604166666667,15.7520833333333,-47.0492095947266
"17362",73.3645833333333,15.7520833333333,-46.4226303100586
"17363",73.36875,15.7520833333333,-45.8932151794434
"17364",73.3729166666667,15.7520833333333,-45.4424819946289
"17365",73.3770833333333,15.7520833333333,-44.9123497009277
"17366",73.38125,15.7520833333333,-44.3011932373047
"17367",73.3854166666667,15.7520833333333,-43.7635078430176
"17368",73.3895833333333,15.7520833333333,-43.3091430664062
"17369",73.39375,15.7520833333333,-42.8123016357422
"17370",73.3979166666667,15.7520833333333,-42.2709007263184
"17371",73.4020833333333,15.7520833333333,-41.8040657043457
"17372",73.40625,15.7520833333333,-41.3917198181152
"17373",73.4104166666667,15.7520833333333,-40.9548530578613
"17374",73.4145833333333,15.7520833333333,-40.4994659423828
"17375",73.41875,15.7520833333333,-40.1179389953613
"17376",73.4229166666667,15.7520833333333,-39.8255043029785
"17377",73.4270833333333,15.7520833333333,-39.2487907409668
"17378",73.43125,15.7520833333333,-38.3898849487305
"17379",73.4354166666667,15.7520833333333,-37.6202507019043
"17380",73.4395833333333,15.7520833333333,-36.9133529663086
"17381",73.44375,15.7520833333333,-36.3345069885254
"17382",73.4479166666667,15.7520833333333,-35.8115081787109
"17383",73.4520833333333,15.7520833333333,-35.1262550354004
"17384",73.45625,15.7520833333333,-34.1713600158691
"17385",73.4604166666667,15.7520833333333,-33.4316215515137
"17386",73.4645833333333,15.7520833333333,-32.9617347717285
"17387",73.46875,15.7520833333333,-32.6348495483398
"17388",73.4729166666667,15.7520833333333,-32.6230659484863
"17389",73.4770833333333,15.7520833333333,-32.2981376647949
"17390",73.48125,15.7520833333333,-31.6689434051514
"17391",73.4854166666667,15.7520833333333,-31.2238674163818
"17392",73.4895833333333,15.7520833333333,-30.8526592254639
"17393",73.49375,15.7520833333333,-30.2262191772461
"17394",73.4979166666667,15.7520833333333,-29.7767677307129
"17395",73.5020833333333,15.7520833333333,-29.7838649749756
"17396",73.50625,15.7520833333333,-29.5434112548828
"17397",73.5104166666667,15.7520833333333,-28.7073631286621
"17398",73.5145833333333,15.7520833333333,-27.4772338867188
"17399",73.51875,15.7520833333333,-26.056188583374
"17400",73.5229166666667,15.7520833333333,-24.4416961669922
"17401",73.5270833333333,15.7520833333333,-23.5012321472168
"17402",73.53125,15.7520833333333,-23.3600215911865
"17403",73.5354166666667,15.7520833333333,-23.2078666687012
"17404",73.5395833333333,15.7520833333333,-23.0289669036865
"17405",73.54375,15.7520833333333,-23.1621322631836
"17406",73.5479166666667,15.7520833333333,-23.5994319915771
"17407",73.5520833333333,15.7520833333333,-23.4987354278564
"17408",73.55625,15.7520833333333,-22.8108139038086
"17409",73.5604166666667,15.7520833333333,-21.705379486084
"17410",73.5645833333333,15.7520833333333,-20.6632518768311
"17411",73.56875,15.7520833333333,-20.0043144226074
"17412",73.5729166666667,15.7520833333333,-19.2453956604004
"17413",73.5770833333333,15.7520833333333,-18.7692165374756
"17414",73.58125,15.7520833333333,-18.5700263977051
"17415",73.5854166666667,15.7520833333333,-18.2668151855469
"17416",73.5895833333333,15.7520833333333,-18.0593585968018
"17417",73.59375,15.7520833333333,-17.5505886077881
"17418",73.5979166666667,15.7520833333333,-16.6038951873779
"17419",73.6020833333333,15.7520833333333,-15.6889448165894
"17420",73.60625,15.7520833333333,-14.8379211425781
"17421",73.6104166666667,15.7520833333333,-14.0761413574219
"17422",73.6145833333333,15.7520833333333,-13.5311212539673
"17423",73.61875,15.7520833333333,-13.1192760467529
"17424",73.6229166666667,15.7520833333333,-12.4217710494995
"17425",73.6270833333333,15.7520833333333,-11.4849500656128
"17426",73.63125,15.7520833333333,-10.7254428863525
"17427",73.6354166666667,15.7520833333333,-10.0600719451904
"17428",73.6395833333333,15.7520833333333,-8.6056079864502
"17429",73.64375,15.7520833333333,-7.82737922668457
"17430",73.6479166666667,15.7520833333333,-8.03519058227539
"17431",73.6520833333333,15.7520833333333,-5.30922222137451
"17432",73.65625,15.7520833333333,-1.51356792449951
"17433",73.6604166666667,15.7520833333333,-6.37324333190918
"17434",73.6645833333333,15.7520833333333,-13.100775718689
"17435",73.66875,15.7520833333333,-22.7557029724121
"17436",73.6729166666667,15.7520833333333,-14.2301340103149
"17437",73.1020833333333,15.7479166666667,-75.8204116821289
"17438",73.10625,15.7479166666667,-75.1399841308594
"17439",73.1104166666667,15.7479166666667,-74.3945159912109
"17440",73.1145833333333,15.7479166666667,-73.6042251586914
"17441",73.11875,15.7479166666667,-72.7732620239258
"17442",73.1229166666667,15.7479166666667,-71.9911651611328
"17443",73.1270833333333,15.7479166666667,-71.524772644043
"17444",73.13125,15.7479166666667,-71.3843994140625
"17445",73.1354166666667,15.7479166666667,-71.3231353759766
"17446",73.1395833333333,15.7479166666667,-71.2584991455078
"17447",73.14375,15.7479166666667,-71.1612701416016
"17448",73.1479166666667,15.7479166666667,-71.0441436767578
"17449",73.1520833333333,15.7479166666667,-70.926025390625
"17450",73.15625,15.7479166666667,-70.7162551879883
"17451",73.1604166666667,15.7479166666667,-69.9010620117188
"17452",73.1645833333333,15.7479166666667,-68.4546203613281
"17453",73.16875,15.7479166666667,-66.8616180419922
"17454",73.1729166666667,15.7479166666667,-65.2843627929688
"17455",73.1770833333333,15.7479166666667,-63.9967880249023
"17456",73.18125,15.7479166666667,-62.962028503418
"17457",73.1854166666667,15.7479166666667,-61.870906829834
"17458",73.1895833333333,15.7479166666667,-60.7063407897949
"17459",73.19375,15.7479166666667,-59.763240814209
"17460",73.1979166666667,15.7479166666667,-59.0459747314453
"17461",73.2020833333333,15.7479166666667,-58.2726249694824
"17462",73.20625,15.7479166666667,-57.4905586242676
"17463",73.2104166666667,15.7479166666667,-57.0742454528809
"17464",73.2145833333333,15.7479166666667,-57.0599136352539
"17465",73.21875,15.7479166666667,-57.1290283203125
"17466",73.2229166666667,15.7479166666667,-57.206298828125
"17467",73.2270833333333,15.7479166666667,-57.3681755065918
"17468",73.23125,15.7479166666667,-57.6243858337402
"17469",73.2354166666667,15.7479166666667,-57.9059028625488
"17470",73.2395833333333,15.7479166666667,-58.2549629211426
"17471",73.24375,15.7479166666667,-58.8635520935059
"17472",73.2479166666667,15.7479166666667,-59.7226028442383
"17473",73.2520833333333,15.7479166666667,-60.6043319702148
"17474",73.25625,15.7479166666667,-61.3525657653809
"17475",73.2604166666667,15.7479166666667,-61.7554969787598
"17476",73.2645833333333,15.7479166666667,-61.8139038085938
