"","x","y","GillNet","Trawler","HC","HS","mean.depth","rel.prop"
"216",73.4411833333333,16.0341703,9.39397327189141,0,0,10.8659043700256,-10.7989190996757,0
"217",73.4411833333333,16.0614703,52.355666951177,17.3332981722092,8.9028445317204,94.9759921081709,-12.5774696202778,0.085704122415071
"218",73.4411833333333,16.0887703,5.46787648424412,0.16982211450804,0.0901210856023061,15.7520934446632,-8.25795479985147,0.00568866716393315
"219",73.4411833333333,16.1160703,0.0472161756536807,8.21778452371636,2.75904993141115e-05,0.158601036910865,-9.26767556083928,0.000173931400432335
"220",73.4411833333333,16.1433703,0,0.074922157609177,0,0.000158456246268657,-8.66432545255081,0
"221",73.4411833333333,16.1706703,0.25005230212962,0.128667911938981,0,1.03790218246323,-5.8852075180029,0
"222",73.4411833333333,16.1979703,0.0208288006665803,0.00101337502969765,0,0.0226816513394982,-4.54319625008147,0
"223",73.4411833333333,16.2252703,0.00013287221461437,0,0,0.000102209395857208,0.0240391008966176,0
"224",73.4411833333333,16.2525703,0,0,0,0,-0.0278109171728914,NA
"225",73.4411833333333,16.2798703,0,0,0,0,0.30749992081366,NA
"226",73.4411833333333,16.3071703,0,0,0,0,-0.00594425146657983,NA
"227",73.4411833333333,16.3344703,0,0,0,0,-1.65440924524242e-05,NA
"228",73.4411833333333,16.3617703,0,0,0,0,0,NA
