"x","y","intensity"
73.0798833333333,16.1864592908263,0
73.1082833333333,16.1864592908263,0
73.1366833333333,16.1864592908263,0
73.1650833333333,16.1864592908263,0
73.1934833333333,16.1864592908263,23.6870862598951
73.2218833333333,16.1864592908263,0.0573451520028077
73.2502833333333,16.1864592908263,18.7427190970808
73.2786833333333,16.1864592908263,35.5584216674593
73.3070833333333,16.1864592908263,0.113181221064796
73.3354833333333,16.1864592908263,114.341705571238
73.3638833333333,16.1864592908263,28.01572590029
73.3922833333333,16.1864592908263,29.0105986291502
73.4206833333333,16.1864592908263,5.20930811670069
73.4490833333333,16.1864592908263,0.271622548523307
72.9662833333333,16.1591592908263,0
72.9946833333333,16.1591592908263,0
73.0230833333333,16.1591592908263,0
73.0514833333333,16.1591592908263,0
73.0798833333333,16.1591592908263,0
73.1082833333333,16.1591592908263,0
73.1366833333333,16.1591592908263,0
73.1650833333333,16.1591592908263,0
73.1934833333333,16.1591592908263,0
73.2218833333333,16.1591592908263,0
73.2502833333333,16.1591592908263,0
73.2786833333333,16.1591592908263,0
73.3070833333333,16.1591592908263,0
73.3354833333333,16.1591592908263,0
73.3638833333333,16.1591592908263,0
73.3922833333333,16.1591592908263,29.9805210442986
73.4206833333333,16.1591592908263,14.8912466341356
73.4490833333333,16.1591592908263,0.0659808731803045
72.9662833333333,16.1318592908263,0
72.9946833333333,16.1318592908263,0
73.0230833333333,16.1318592908263,0
73.0514833333333,16.1318592908263,0
73.0798833333333,16.1318592908263,0
73.1082833333333,16.1318592908263,0
73.1366833333333,16.1318592908263,0
73.1650833333333,16.1318592908263,0.215690235905198
73.1934833333333,16.1318592908263,0.0723455176780398
73.2218833333333,16.1318592908263,0.000174013778550308
73.2502833333333,16.1318592908263,0.0718417935821771
73.2786833333333,16.1318592908263,0.287504553627576
73.3070833333333,16.1318592908263,0.802740138636947
73.3354833333333,16.1318592908263,0.0147257975509698
73.3638833333333,16.1318592908263,1.02274574253804
73.3922833333333,16.1318592908263,0.422588696752154
73.4206833333333,16.1318592908263,0.20799221849687
73.4490833333333,16.1318592908263,0.0158619138180425
73.4774833333333,16.1318592908263,0.62213042056519
72.9662833333333,16.1045592908263,0
72.9946833333333,16.1045592908263,0
73.0230833333333,16.1045592908263,0
73.0514833333333,16.1045592908263,0
73.0798833333333,16.1045592908263,0
73.1082833333333,16.1045592908263,0
73.1366833333333,16.1045592908263,0
73.1650833333333,16.1045592908263,17.7437686594667
73.1934833333333,16.1045592908263,5.95150783641737
73.2218833333333,16.1045592908263,0.0143152526918903
73.2502833333333,16.1045592908263,5.91006894704123
73.2786833333333,16.1045592908263,23.651577303449
73.3070833333333,16.1045592908263,66.0374599427982
73.3354833333333,16.1045592908263,1.21141851402765
73.3638833333333,16.1045592908263,84.1362325785841
73.3922833333333,16.1045592908263,34.9119151522658
73.4206833333333,16.1045592908263,17.1111127299065
73.4490833333333,16.1045592908263,1.30488117880056
73.4774833333333,16.1045592908263,0.627867546001486
72.9662833333333,16.0772592908263,0
72.9946833333333,16.0772592908263,0
73.0230833333333,16.0772592908263,0
73.0514833333333,16.0772592908263,0
73.0798833333333,16.0772592908263,0
73.1082833333333,16.0772592908263,0
73.1366833333333,16.0772592908263,0
73.1650833333333,16.0772592908263,0.300857521348004
73.1934833333333,16.0772592908263,0.000651524273109625
73.2218833333333,16.0772592908263,0
73.2502833333333,16.0772592908263,0.66388588729332
73.2786833333333,16.0772592908263,1.47965528676261
73.3070833333333,16.0772592908263,0.580619796897345
73.3354833333333,16.0772592908263,3.4753308193065
73.3638833333333,16.0772592908263,0.575952659623902
73.3922833333333,16.0772592908263,13.1152497213178
73.4206833333333,16.0772592908263,1.56482942747979
73.4490833333333,16.0772592908263,0.829828977924575
73.4774833333333,16.0772592908263,7.55154850694226
72.9662833333333,16.0499592908263,0
72.9946833333333,16.0499592908263,0
73.0230833333333,16.0499592908263,0
73.0514833333333,16.0499592908263,0
73.0798833333333,16.0499592908263,0
73.1082833333333,16.0499592908263,0
73.1366833333333,16.0499592908263,0
73.1650833333333,16.0499592908263,23.6516738476641
73.1934833333333,16.0499592908263,0.0512190605785149
73.2218833333333,16.0499592908263,0
73.2502833333333,16.0499592908263,52.1908590085273
73.2786833333333,16.0499592908263,116.72491429136
73.3070833333333,16.0499592908263,45.8854638837124
73.3354833333333,16.0499592908263,273.551035390013
73.3638833333333,16.0499592908263,45.5058273006159
73.3922833333333,16.0499592908263,103.346290734127
73.4206833333333,16.0499592908263,119.116342652679
73.4490833333333,16.0499592908263,65.3495396699599
73.4774833333333,16.0499592908263,7.75861899339169
73.5058833333333,16.0499592908263,3.80999296778814
72.9662833333333,16.0226592908263,0
72.9946833333333,16.0226592908263,0
73.0230833333333,16.0226592908263,0
73.0514833333333,16.0226592908263,0
73.0798833333333,16.0226592908263,0
73.1082833333333,16.0226592908263,0
73.1366833333333,16.0226592908263,0
73.1650833333333,16.0226592908263,0
73.1934833333333,16.0226592908263,0
73.2218833333333,16.0226592908263,0
73.2502833333333,16.0226592908263,0
73.2786833333333,16.0226592908263,31.5055406580509
73.3070833333333,16.0226592908263,18.8020803095502
73.3354833333333,16.0226592908263,26.6336457901452
73.3638833333333,16.0226592908263,17.8066097200038
73.3922833333333,16.0226592908263,11.8725796906685
73.4206833333333,16.0226592908263,0.54136229802934
73.4490833333333,16.0226592908263,8.84957145743328
73.4774833333333,16.0226592908263,0.0418065959220634
73.5058833333333,16.0226592908263,0
72.9662833333333,15.9953592908263,0
72.9946833333333,15.9953592908263,0
73.0230833333333,15.9953592908263,0
73.0514833333333,15.9953592908263,0
73.0798833333333,15.9953592908263,0
73.1082833333333,15.9953592908263,0
73.1366833333333,15.9953592908263,0
73.1650833333333,15.9953592908263,0
73.1934833333333,15.9953592908263,0
73.2218833333333,15.9953592908263,0
73.2502833333333,15.9953592908263,0
73.2786833333333,15.9953592908263,0
73.3070833333333,15.9953592908263,0
73.3354833333333,15.9953592908263,0
73.3638833333333,15.9953592908263,0
73.3922833333333,15.9953592908263,0
73.4206833333333,15.9953592908263,0
73.4490833333333,15.9953592908263,0
73.4774833333333,15.9953592908263,0
73.5058833333333,15.9953592908263,0
72.9662833333333,15.9680592908263,0
72.9946833333333,15.9680592908263,0
73.0230833333333,15.9680592908263,0
73.0514833333333,15.9680592908263,0
73.0798833333333,15.9680592908263,0
73.1082833333333,15.9680592908263,0
73.1366833333333,15.9680592908263,0
73.1650833333333,15.9680592908263,0
73.1934833333333,15.9680592908263,0
73.2218833333333,15.9680592908263,0
73.2502833333333,15.9680592908263,0.0719375536110725
73.2786833333333,15.9680592908263,0.000210929037502687
73.3070833333333,15.9680592908263,0
73.3354833333333,15.9680592908263,0.0119804214407972
73.3638833333333,15.9680592908263,0.14377269964603
73.3922833333333,15.9680592908263,0.000568591318457797
73.4206833333333,15.9680592908263,0.119712506130788
73.4490833333333,15.9680592908263,0.000534964950135637
73.4774833333333,15.9680592908263,0
73.5058833333333,15.9680592908263,0
72.9662833333333,15.9407592908263,0
72.9946833333333,15.9407592908263,0
73.0230833333333,15.9407592908263,0
73.0514833333333,15.9407592908263,0
73.0798833333333,15.9407592908263,0
73.1082833333333,15.9407592908263,0
73.1366833333333,15.9407592908263,0
73.1650833333333,15.9407592908263,0
73.1934833333333,15.9407592908263,0
73.2218833333333,15.9407592908263,0
73.2502833333333,15.9407592908263,5.91489004400471
73.2786833333333,15.9407592908263,0.0173431261043621
73.3070833333333,15.9407592908263,0
73.3354833333333,15.9407592908263,0.985060958373274
73.3638833333333,15.9407592908263,11.8213598746162
73.3922833333333,15.9407592908263,0.0467510355833936
73.4206833333333,15.9407592908263,9.84306909412138
73.4490833333333,15.9407592908263,0.043986189390818
73.4774833333333,15.9407592908263,0
73.5058833333333,15.9407592908263,0
73.5342833333333,15.9407592908263,0
73.5626833333333,15.9407592908263,0
72.9662833333333,15.9134592908263,0
72.9946833333333,15.9134592908263,0
73.0230833333333,15.9134592908263,0
73.0514833333333,15.9134592908263,0
73.0798833333333,15.9134592908263,0
73.1082833333333,15.9134592908263,0
73.1366833333333,15.9134592908263,0
73.1650833333333,15.9134592908263,0
73.1934833333333,15.9134592908263,0
73.2218833333333,15.9134592908263,0
73.2502833333333,15.9134592908263,0
73.2786833333333,15.9134592908263,0
73.3070833333333,15.9134592908263,0
73.3354833333333,15.9134592908263,0
73.3638833333333,15.9134592908263,0
73.3922833333333,15.9134592908263,0
73.4206833333333,15.9134592908263,0
73.4490833333333,15.9134592908263,0
73.4774833333333,15.9134592908263,0
73.5058833333333,15.9134592908263,0
73.5342833333333,15.9134592908263,0
73.5626833333333,15.9134592908263,0
73.5910833333333,15.9134592908263,0
72.9662833333333,15.8861592908263,0
72.9946833333333,15.8861592908263,0
73.0230833333333,15.8861592908263,0
73.0514833333333,15.8861592908263,0
73.0798833333333,15.8861592908263,0
73.1082833333333,15.8861592908263,0.183096742953125
73.1366833333333,15.8861592908263,0.000303056457033291
73.1650833333333,15.8861592908263,0
73.1934833333333,15.8861592908263,0
73.2218833333333,15.8861592908263,0
73.2502833333333,15.8861592908263,0
73.2786833333333,15.8861592908263,0.182816998531248
73.3070833333333,15.8861592908263,0.000582800878802176
73.3354833333333,15.8861592908263,0
73.3638833333333,15.8861592908263,0
73.3922833333333,15.8861592908263,0
73.4206833333333,15.8861592908263,0
73.4490833333333,15.8861592908263,0.66930326506809
73.4774833333333,15.8861592908263,0.246483506154387
73.5058833333333,15.8861592908263,0.00121222582798952
73.5342833333333,15.8861592908263,0
73.5626833333333,15.8861592908263,0
73.5910833333333,15.8861592908263,0
73.6194833333333,15.8861592908263,0
72.9662833333333,15.8588592908263,0
72.9946833333333,15.8588592908263,0
73.0230833333333,15.8588592908263,0
73.0514833333333,15.8588592908263,0
73.0798833333333,15.8588592908263,0
73.1082833333333,15.8588592908263,17.8076032245595
73.1366833333333,15.8588592908263,0.0294746321231462
73.1650833333333,15.8588592908263,0
73.1934833333333,15.8588592908263,0
73.2218833333333,15.8588592908263,0
73.2502833333333,15.8588592908263,0
73.2786833333333,15.8588592908263,17.7803958718304
73.3070833333333,15.8588592908263,0.0566819848417005
73.3354833333333,15.8588592908263,0
73.3638833333333,15.8588592908263,0
73.3922833333333,15.8588592908263,0
73.4206833333333,15.8588592908263,0
73.4490833333333,15.8588592908263,65.0950245700769
73.4774833333333,15.8588592908263,23.9724661848262
73.5058833333333,15.8588592908263,0.117898528478614
73.5342833333333,15.8588592908263,0
73.5626833333333,15.8588592908263,0
73.5910833333333,15.8588592908263,0
73.6194833333333,15.8588592908263,0
72.9662833333333,15.8315592908263,0
72.9946833333333,15.8315592908263,0
73.0230833333333,15.8315592908263,0
73.0514833333333,15.8315592908263,0
73.0798833333333,15.8315592908263,0
73.1082833333333,15.8315592908263,0
73.1366833333333,15.8315592908263,0
73.1650833333333,15.8315592908263,0
73.1934833333333,15.8315592908263,0
73.2218833333333,15.8315592908263,0
73.2502833333333,15.8315592908263,0
73.2786833333333,15.8315592908263,0
73.3070833333333,15.8315592908263,0
73.3354833333333,15.8315592908263,0
73.3638833333333,15.8315592908263,0
73.3922833333333,15.8315592908263,0
73.4206833333333,15.8315592908263,0
73.4490833333333,15.8315592908263,0
73.4774833333333,15.8315592908263,0
73.5058833333333,15.8315592908263,0
73.5342833333333,15.8315592908263,0
73.5626833333333,15.8315592908263,0
73.5910833333333,15.8315592908263,0
73.6194833333333,15.8315592908263,0
73.6478833333333,15.8315592908263,0
72.9662833333333,15.8042592908263,0
72.9946833333333,15.8042592908263,0
73.0230833333333,15.8042592908263,0
73.0514833333333,15.8042592908263,0
73.0798833333333,15.8042592908263,0
73.1082833333333,15.8042592908263,0
73.1366833333333,15.8042592908263,0
73.1650833333333,15.8042592908263,0
73.1934833333333,15.8042592908263,0
73.2218833333333,15.8042592908263,0
73.2502833333333,15.8042592908263,0
73.2786833333333,15.8042592908263,0
73.3070833333333,15.8042592908263,0
73.3354833333333,15.8042592908263,0
73.3638833333333,15.8042592908263,0
73.3922833333333,15.8042592908263,0
73.4206833333333,15.8042592908263,0
73.4490833333333,15.8042592908263,0
73.4774833333333,15.8042592908263,0
73.5058833333333,15.8042592908263,0
73.5342833333333,15.8042592908263,0
73.5626833333333,15.8042592908263,0
73.5910833333333,15.8042592908263,0
73.6194833333333,15.8042592908263,0
73.6478833333333,15.8042592908263,0
73.6762833333333,15.8042592908263,0
72.9662833333333,15.7769592908263,0
72.9946833333333,15.7769592908263,0
73.0230833333333,15.7769592908263,0
73.0514833333333,15.7769592908263,0
73.0798833333333,15.7769592908263,0
73.1082833333333,15.7769592908263,0
73.1366833333333,15.7769592908263,0
73.1650833333333,15.7769592908263,0
73.1934833333333,15.7769592908263,0
73.2218833333333,15.7769592908263,0
73.2502833333333,15.7769592908263,0
73.2786833333333,15.7769592908263,0
73.3070833333333,15.7769592908263,0
73.3354833333333,15.7769592908263,0
73.3638833333333,15.7769592908263,0
73.3922833333333,15.7769592908263,0
73.4206833333333,15.7769592908263,0
73.4490833333333,15.7769592908263,0
73.4774833333333,15.7769592908263,0
73.5058833333333,15.7769592908263,0
73.5342833333333,15.7769592908263,0
73.5626833333333,15.7769592908263,0
73.5910833333333,15.7769592908263,0
73.6194833333333,15.7769592908263,0
73.6478833333333,15.7769592908263,0
73.6762833333333,15.7769592908263,0
72.9662833333333,15.7496592908263,0
72.9946833333333,15.7496592908263,0
73.0230833333333,15.7496592908263,0
73.0514833333333,15.7496592908263,0
73.0798833333333,15.7496592908263,0
73.1082833333333,15.7496592908263,0
73.1366833333333,15.7496592908263,0
73.1650833333333,15.7496592908263,0
73.1934833333333,15.7496592908263,0
73.2218833333333,15.7496592908263,0
73.2502833333333,15.7496592908263,0
73.2786833333333,15.7496592908263,0
73.3070833333333,15.7496592908263,0
73.3354833333333,15.7496592908263,0
73.3638833333333,15.7496592908263,0
73.3922833333333,15.7496592908263,0
73.4206833333333,15.7496592908263,0
73.4490833333333,15.7496592908263,0
73.4774833333333,15.7496592908263,0
73.5058833333333,15.7496592908263,0
73.5342833333333,15.7496592908263,0
73.5626833333333,15.7496592908263,0
73.5910833333333,15.7496592908263,0
73.6194833333333,15.7496592908263,0
73.6478833333333,15.7496592908263,0
73.6762833333333,15.7496592908263,0
72.9662833333333,15.7223592908263,0
72.9946833333333,15.7223592908263,0
73.0230833333333,15.7223592908263,0
73.0514833333333,15.7223592908263,0
73.0798833333333,15.7223592908263,0
73.1082833333333,15.7223592908263,0
73.1366833333333,15.7223592908263,0
73.1650833333333,15.7223592908263,0
73.1934833333333,15.7223592908263,0
73.2218833333333,15.7223592908263,0
73.2502833333333,15.7223592908263,0
73.2786833333333,15.7223592908263,0
73.3070833333333,15.7223592908263,0
73.3354833333333,15.7223592908263,0
73.3638833333333,15.7223592908263,0
73.3922833333333,15.7223592908263,0
73.4206833333333,15.7223592908263,0
73.4490833333333,15.7223592908263,0
73.4774833333333,15.7223592908263,0
73.5058833333333,15.7223592908263,0
73.5342833333333,15.7223592908263,0
73.5626833333333,15.7223592908263,0
73.5910833333333,15.7223592908263,0
73.6194833333333,15.7223592908263,0
73.6478833333333,15.7223592908263,0
73.6762833333333,15.7223592908263,0
72.9662833333333,15.6950592908263,0
72.9946833333333,15.6950592908263,0
73.0230833333333,15.6950592908263,0
73.0514833333333,15.6950592908263,0
73.0798833333333,15.6950592908263,0
73.1082833333333,15.6950592908263,0
73.1366833333333,15.6950592908263,0
73.1650833333333,15.6950592908263,0
73.1934833333333,15.6950592908263,0
73.2218833333333,15.6950592908263,0
73.2502833333333,15.6950592908263,0
73.2786833333333,15.6950592908263,0
73.3070833333333,15.6950592908263,0
73.3354833333333,15.6950592908263,0
73.3638833333333,15.6950592908263,0
73.3922833333333,15.6950592908263,0
73.4206833333333,15.6950592908263,0
73.4490833333333,15.6950592908263,0
73.4774833333333,15.6950592908263,0
73.5058833333333,15.6950592908263,0
73.5342833333333,15.6950592908263,0
73.5626833333333,15.6950592908263,0
73.5910833333333,15.6950592908263,0
73.6194833333333,15.6950592908263,0
73.6478833333333,15.6950592908263,0
73.6762833333333,15.6950592908263,0
